Product Id, Product Name, Country, Network Name, Supplier Acc Id, Supplier Acc Name, MCC, MNC, Priority, Routing Criteria, Connectivity, Cost (USD), Prod Price (USD),
PRD016,Mx-Preferred,INDIA,BSNL ANDHRA PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,73,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL ANDHRA PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,73,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL ANDHRA PRADESH,19617-1,BSNL-IN-MT-SS7,404,73,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL KERALA,37776-1,SOLUTIONINFINI-MT-SMPP,404,72,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL KERALA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,72,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL KERALA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,72,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL KERALA,19617-1,BSNL-IN-MT-SS7,404,72,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL KARNATAKA,37776-1,SOLUTIONINFINI-MT-SMPP,404,71,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL KARNATAKA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,71,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL KARNATAKA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,71,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL KARNATAKA,19617-1,BSNL-IN-MT-SS7,404,71,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL MAHARASHTRA,37776-1,SOLUTIONINFINI-MT-SMPP,404,66,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL MAHARASHTRA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,66,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL MAHARASHTRA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,66,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL MAHARASHTRA,19617-1,BSNL-IN-MT-SS7,404,66,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL CHENNAI,37776-1,SOLUTIONINFINI-MT-SMPP,404,64,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL CHENNAI,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,64,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL CHENNAI,30569-1,ROUTESMS-MT-SMPP-TRAN,404,64,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL CHENNAI,19617-1,BSNL-IN-MT-SS7,404,64,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL RAJASTAN,37776-1,SOLUTIONINFINI-MT-SMPP,404,59,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL RAJASTAN,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,59,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL RAJASTAN,30569-1,ROUTESMS-MT-SMPP-TRAN,404,59,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL RAJASTAN,19617-1,BSNL-IN-MT-SS7,404,59,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL MADHYA PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,58,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL MADHYA PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,58,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL MADHYA PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,58,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL MADHYA PRADESH,19617-1,BSNL-IN-MT-SS7,404,58,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL GUJARAT,37776-1,SOLUTIONINFINI-MT-SMPP,404,57,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL GUJARAT,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,57,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL GUJARAT,30569-1,ROUTESMS-MT-SMPP-TRAN,404,57,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL GUJARAT,19617-1,BSNL-IN-MT-SS7,404,57,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH EAST,37776-1,SOLUTIONINFINI-MT-SMPP,404,55,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH EAST,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,55,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH EAST,30569-1,ROUTESMS-MT-SMPP-TRAN,404,55,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH EAST,19617-1,BSNL-IN-MT-SS7,404,55,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH WEST,37776-1,SOLUTIONINFINI-MT-SMPP,404,54,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH WEST,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,54,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH WEST,30569-1,ROUTESMS-MT-SMPP-TRAN,404,54,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL UTTAR PRADESH WEST,19617-1,BSNL-IN-MT-SS7,404,54,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL PUNJAB,37776-1,SOLUTIONINFINI-MT-SMPP,404,53,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL PUNJAB,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,53,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL PUNJAB,30569-1,ROUTESMS-MT-SMPP-TRAN,404,53,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL PUNJAB,19617-1,BSNL-IN-MT-SS7,404,53,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL HIMACHAL PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,51,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL HIMACHAL PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,51,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL HIMACHAL PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,51,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL HIMACHAL PRADESH,19617-1,BSNL-IN-MT-SS7,404,51,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL ASSAM,37776-1,SOLUTIONINFINI-MT-SMPP,404,38,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL ASSAM,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,38,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL ASSAM,30569-1,ROUTESMS-MT-SMPP-TRAN,404,38,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL ASSAM,19617-1,BSNL-IN-MT-SS7,404,38,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BSNL HARYANA,37776-1,SOLUTIONINFINI-MT-SMPP,404,34,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BSNL HARYANA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,34,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL HARYANA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,34,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BSNL HARYANA,19617-1,BSNL-IN-MT-SS7,404,34,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,BHARAT SANCHAR NIGAM CELONE,37776-1,SOLUTIONINFINI-MT-SMPP,404,74,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,BHARAT SANCHAR NIGAM CELONE,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,74,2,MANUAL,SMPP,0.0015,0.0044,
PRD016,Mx-Preferred,INDIA,BHARAT SANCHAR NIGAM CELONE,30569-1,ROUTESMS-MT-SMPP-TRAN,404,74,4,MANUAL,SMPP,0.0013,0.0044,
PRD016,Mx-Preferred,INDIA,BHARAT SANCHAR NIGAM CELONE,19617-1,BSNL-IN-MT-SS7,404,74,1,MANUAL,SS7,0.0014,0.0044,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS MADHYA PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,67,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS MADHYA PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,67,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS MADHYA PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,67,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS MADHYA PRADESH,19227-1,RELIANCE-IN-MT-SS7,404,67,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS KOLKATA,37776-1,SOLUTIONINFINI-MT-SMPP,404,83,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS KOLKATA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,83,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS KOLKATA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,83,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS KOLKATA,19227-1,RELIANCE-IN-MT-SS7,404,83,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS BIHAR,37776-1,SOLUTIONINFINI-MT-SMPP,404,36,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS BIHAR,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,36,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS BIHAR,30569-1,ROUTESMS-MT-SMPP-TRAN,404,36,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE COMMUNICATIONS BIHAR,19227-1,RELIANCE-IN-MT-SS7,404,36,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE ORISSA,37776-1,SOLUTIONINFINI-MT-SMPP,405,"03, 04, 08, 12, 14, 17, 23",3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE ORISSA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,405,"03, 04, 08, 12, 14, 17, 23",2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE ORISSA,30569-1,ROUTESMS-MT-SMPP-TRAN,405,"03, 04, 08, 12, 14, 17, 23",4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE ORISSA,19227-1,RELIANCE-IN-MT-SS7,405,"03, 04, 08, 12, 14, 17, 23",1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE NORTH EAST,37776-1,SOLUTIONINFINI-MT-SMPP,404,50,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE NORTH EAST,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,50,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE NORTH EAST,30569-1,ROUTESMS-MT-SMPP-TRAN,404,50,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE NORTH EAST,19227-1,RELIANCE-IN-MT-SS7,404,50,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE HIMACHAL PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,18,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE HIMACHAL PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,18,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE HIMACHAL PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,18,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE HIMACHAL PRADESH,19227-1,RELIANCE-IN-MT-SS7,404,18,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE ASSAM,37776-1,SOLUTIONINFINI-MT-SMPP,404,9,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE ASSAM,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,9,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE ASSAM,30569-1,ROUTESMS-MT-SMPP-TRAN,404,9,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE ASSAM,19227-1,RELIANCE-IN-MT-SS7,404,9,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,RELIANCE INFOCOMM,37776-1,SOLUTIONINFINI-MT-SMPP,404,52,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,RELIANCE INFOCOMM,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,52,2,MANUAL,SMPP,0.0015,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE INFOCOMM,30569-1,ROUTESMS-MT-SMPP-TRAN,404,52,4,MANUAL,SMPP,0.0013,0.0042,
PRD016,Mx-Preferred,INDIA,RELIANCE INFOCOMM,19227-1,RELIANCE-IN-MT-SS7,404,52,1,MANUAL,SS7,0.0012,0.0042,0.003
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM MUMBAI,37776-1,SOLUTIONINFINI-MT-SMPP,404,69,2,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM MUMBAI,"305""69""-4",ROUTESMS-MT-SMPP-SHORTCODE,404,69,1,MANUAL,SMPP,0.0015,0.0045,0.003
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM MUMBAI,"305""69""-1",ROUTESMS-MT-SMPP-TRAN,404,69,3,MANUAL,SMPP,0.0013,0.0045,
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM DELHI,37776-1,SOLUTIONINFINI-MT-SMPP,404,68,2,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM DELHI,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,68,1,MANUAL,SMPP,0.0015,0.0045,0.003
PRD016,Mx-Preferred,INDIA,MAHANAGAR TELEPHONE NIGAM DELHI,30569-1,ROUTESMS-MT-SMPP-TRAN,404,68,3,MANUAL,SMPP,0.0013,0.0045,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HIMACHAL PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,3,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HIMACHAL PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,3,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HIMACHAL PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,3,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HIMACHAL PRADESH,19434-1,BHARTI-IN-MT-SS7,404,3,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR PUNJAB,37776-1,SOLUTIONINFINI-MT-SMPP,404,2,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR PUNJAB,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,2,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR PUNJAB,30569-1,ROUTESMS-MT-SMPP-TRAN,404,2,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR PUNJAB,19434-1,BHARTI-IN-MT-SS7,404,2,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR KERALA,37776-1,SOLUTIONINFINI-MT-SMPP,404,95,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR KERALA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,95,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR KERALA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,95,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR KERALA,19434-1,BHARTI-IN-MT-SS7,404,95,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR TAMILNADU,37776-1,SOLUTIONINFINI-MT-SMPP,404,94,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR TAMILNADU,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,94,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR TAMILNADU,30569-1,ROUTESMS-MT-SMPP-TRAN,404,94,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR TAMILNADU,"1""94""34-1",BHARTI-IN-MT-SS7,404,94,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MADHYA PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,93,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MADHYA PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,93,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MADHYA PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,93,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MADHYA PRADESH,19434-1,BHARTI-IN-MT-SS7,404,93,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MUMBAI,37776-1,SOLUTIONINFINI-MT-SMPP,404,92,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MUMBAI,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,92,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MUMBAI,30569-1,ROUTESMS-MT-SMPP-TRAN,404,92,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MUMBAI,19434-1,BHARTI-IN-MT-SS7,404,92,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR GUJARAT,37776-1,SOLUTIONINFINI-MT-SMPP,404,98,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR GUJARAT,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,98,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR GUJARAT,30569-1,ROUTESMS-MT-SMPP-TRAN,404,98,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR GUJARAT,19434-1,BHARTI-IN-MT-SS7,404,98,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MAHARASHTRA,37776-1,SOLUTIONINFINI-MT-SMPP,404,90,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MAHARASHTRA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,90,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MAHARASHTRA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,90,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR MAHARASHTRA,19434-1,BHARTI-IN-MT-SS7,404,90,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HARYANA,37776-1,SOLUTIONINFINI-MT-SMPP,404,96,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HARYANA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,96,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HARYANA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,96,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR HARYANA,19434-1,BHARTI-IN-MT-SS7,404,96,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR UPWEST,37776-1,SOLUTIONINFINI-MT-SMPP,404,97,3,MANUAL,SMPP,0.0025,--,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR UPWEST,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,97,2,MANUAL,SMPP,0.0034,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR UPWEST,30569-1,ROUTESMS-MT-SMPP-TRAN,404,97,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,BHARTI CELLULAR UPWEST,19434-1,BHARTI-IN-MT-SS7,404,97,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MADHYA PRADESH,37776-1,SOLUTIONINFINI-MT-SMPP,404,78,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MADHYA PRADESH,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,78,2,MANUAL,SMPP,0.0015,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MADHYA PRADESH,30569-1,ROUTESMS-MT-SMPP-TRAN,404,78,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MADHYA PRADESH,18504-1,IDEA-IN-MT-SS7,404,78,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR GUJARAT,37776-1,SOLUTIONINFINI-MT-SMPP,404,"24, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249",3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR GUJARAT,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,"24, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249",4,MANUAL,SMPP,0.0015,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR GUJARAT,30569-1,ROUTESMS-MT-SMPP-TRAN,404,"24, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249",2,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR GUJARAT,18504-1,IDEA-IN-MT-SS7,404,"24, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249",1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR DELHI,37776-1,SOLUTIONINFINI-MT-SMPP,404,4,3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR DELHI,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,4,2,MANUAL,SMPP,0.0015,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR DELHI,30569-1,ROUTESMS-MT-SMPP-TRAN,404,4,4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR DELHI,18504-1,IDEA-IN-MT-SS7,404,4,1,MANUAL,SS7,0.0031,0.0061,0.003
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MAHARASHTRA,37776-1,SOLUTIONINFINI-MT-SMPP,404,"22, 23",3,MANUAL,SMPP,0.0022,--,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MAHARASHTRA,30569-4,ROUTESMS-MT-SMPP-SHORTCODE,404,"22, 23",2,MANUAL,SMPP,0.0015,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MAHARASHTRA,30569-1,ROUTESMS-MT-SMPP-TRAN,404,"22, 23",4,MANUAL,SMPP,0.0013,0.0061,
PRD016,Mx-Preferred,INDIA,IDEA CELLULAR MAHARASHTRA,18504-1,IDEA-IN-MT-SS7,404,"22, 23",1,MANUAL,SS7,0.0031,0.0061,0.003
